YEAR,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
1991,Female,Hispanic,18 to 19,San Diego County,18,53,40,0,4,115,255,0
1991,Female,Hispanic,20 to 29,San Diego County,94,255,193,0,17,559,1305,0
1991,Female,Hispanic,30 to 39,San Diego County,72,149,112,0,10,343,825,0
1991,Female,Hispanic,40 to 69,San Diego County,20,43,23,1,3,90,369,0
1991,Female,Hispanic,70 and over,San Diego County,0,0,1,0,0,1,11,0
1991,Female,Other,Under 18,San Diego County,14,76,2,0,7,99,248,116
1991,Female,Other,18 to 19,San Diego County,3,7,2,0,1,13,82,0
1991,Female,Other,20 to 29,San Diego County,32,48,22,0,6,108,369,0
1991,Female,Other,30 to 39,San Diego County,36,37,17,0,6,96,364,0
1991,Female,Other,40 to 69,San Diego County,9,17,7,0,0,33,193,0
1991,Female,Other,70 and over,San Diego County,0,0,0,0,0,0,20,0
1991,Female,White,Under 18,San Diego County,49,221,26,6,17,319,1036,786
1991,Female,White,18 to 19,San Diego County,24,113,47,0,5,189,715,0
1991,Female,White,20 to 29,San Diego County,188,368,506,6,53,1121,3603,0
1991,Female,White,30 to 39,San Diego County,133,347,426,8,49,963,2692,0
1991,Female,White,40 to 69,San Diego County,66,153,114,2,20,355,1473,0
1991,Female,White,70 and over,San Diego County,2,2,0,1,0,5,52,0
1991,Male,Black,Under 18,San Francisco County,159,362,225,13,32,791,551,20
1991,Male,Black,18 to 19,San Francisco County,153,137,251,1,187,729,348,0
1991,Male,Black,20 to 29,San Francisco County,624,537,974,14,665,2814,1989,0
1991,Male,Black,30 to 39,San Francisco County,556,713,712,14,714,2709,2328,0
1991,Male,Black,40 to 69,San Francisco County,273,380,407,10,396,1466,1519,0
1991,Male,Black,70 and over,San Francisco County,2,2,5,1,2,12,17,0
1991,Male,Hispanic,Under 18,San Francisco County,3,18,2,0,0,23,5,0
1991,Male,Hispanic,18 to 19,San Francisco County,1,5,16,0,0,22,47,0
1991,Male,Hispanic,20 to 29,San Francisco County,5,7,66,0,5,83,333,0
1991,Male,Hispanic,30 to 39,San Francisco County,0,2,28,0,5,35,228,0
1991,Male,Hispanic,40 to 69,San Francisco County,0,0,3,0,2,5,93,0
1991,Male,Hispanic,70 and over,San Francisco County,0,0,0,0,0,0,1,0
1991,Male,Other,Under 18,San Francisco County,116,390,78,6,61,651,582,14
1991,Male,Other,18 to 19,San Francisco County,39,100,13,0,38,190,501,0
1991,Male,Other,20 to 29,San Francisco County,90,106,70,3,105,374,2717,0
1991,Male,Other,30 to 39,San Francisco County,95,52,29,4,46,226,1933,0
1991,Male,Other,40 to 69,San Francisco County,47,17,14,0,30,108,1227,0
1991,Male,Other,70 and over,San Francisco County,2,0,0,0,0,2,23,0
1991,Male,White,Under 18,San Francisco County,103,379,135,7,34,658,587,25
1991,Male,White,18 to 19,San Francisco County,119,167,468,1,190,945,434,0
1991,Male,White,20 to 29,San Francisco County,615,777,2224,12,975,4603,3688,0
1991,Male,White,30 to 39,San Francisco County,472,624,930,19,664,2709,2819,0
1991,Male,White,40 to 69,San Francisco County,266,302,358,25,312,1263,1754,0
1991,Male,White,70 and over,San Francisco County,7,4,0,0,2,13,17,0
1991,Female,Black,Under 18,San Francisco County,31,32,37,1,4,105,229,33
1991,Female,Black,18 to 19,San Francisco County,17,20,51,0,16,104,102,0
1991,Female,Black,20 to 29,San Francisco County,74,145,138,1,197,555,749,0
1991,Female,Black,30 to 39,San Francisco County,71,139,124,0,165,499,540,0
1991,Female,Black,40 to 69,San Francisco County,31,57,41,0,49,178,245,0
1991,Female,Black,70 and over,San Francisco County,1,0,0,0,0,1,3,0
1991,Female,Hispanic,18 to 19,San Francisco County,0,0,0,0,0,0,4,0
1991,Female,Hispanic,20 to 29,San Francisco County,0,2,3,0,0,5,27,0
1991,Female,Hispanic,30 to 39,San Francisco County,0,0,0,0,0,0,14,0
1991,Female,Hispanic,40 to 69,San Francisco County,0,0,0,0,1,1,8,0
1991,Female,Other,Under 18,San Francisco County,13,41,16,1,8,79,204,10
1991,Female,Other,18 to 19,San Francisco County,2,10,1,0,2,15,135,0
1991,Female,Other,20 to 29,San Francisco County,6,24,15,0,11,56,721,0
1991,Female,Other,30 to 39,San Francisco County,6,13,12,0,7,38,500,0
1991,Female,Other,40 to 69,San Francisco County,4,10,6,1,10,31,301,0
1991,Female,Other,70 and over,San Francisco County,0,0,0,0,0,0,9,0
1991,Female,White,Under 18,San Francisco County,10,65,14,0,3,92,274,43
1991,Female,White,18 to 19,San Francisco County,12,21,12,0,13,58,146,0
1991,Female,White,20 to 29,San Francisco County,59,127,170,1,175,532,1196,0
1991,Female,White,30 to 39,San Francisco County,30,105,117,0,109,361,833,0
1991,Female,White,40 to 69,San Francisco County,21,52,48,0,39,160,374,0
1991,Female,White,70 and over,San Francisco County,0,0,0,0,0,0,1,0
1991,Male,Black,Under 18,San Joaquin County,109,250,23,19,26,427,275,14
1991,Male,Black,18 to 19,San Joaquin County,30,50,40,4,13,137,149,0
1991,Male,Black,20 to 29,San Joaquin County,179,208,125,6,78,596,763,0
1991,Male,Black,30 to 39,San Joaquin County,75,170,106,2,30,383,624,0
1991,Male,Black,40 to 69,San Joaquin County,37,63,36,3,22,161,450,0
1991,Male,Black,70 and over,San Joaquin County,0,0,1,0,1,2,14,0
1991,Male,Hispanic,Under 18,San Joaquin County,115,432,54,18,94,713,809,56
1991,Male,Hispanic,18 to 19,San Joaquin County,74,104,127,4,37,346,482,0
1991,Male,Hispanic,20 to 29,San Joaquin County,283,291,523,17,156,1270,2994,0
1991,Male,Hispanic,30 to 39,San Joaquin County,149,147,219,16,73,604,1566,0
1991,Male,Hispanic,40 to 69,San Joaquin County,64,65,70,6,38,243,934,0
1991,Male,Hispanic,70 and over,San Joaquin County,3,1,0,0,0,4,18,0
1991,Male,Other,Under 18,San Joaquin County,45,205,6,2,20,278,199,5
1991,Male,Other,18 to 19,San Joaquin County,23,40,8,2,9,82,66,0
1991,Male,Other,20 to 29,San Joaquin County,44,32,14,0,15,105,228,0
1991,Male,Other,30 to 39,San Joaquin County,19,7,5,1,4,36,182,0
1991,Male,Other,40 to 69,San Joaquin County,14,4,1,4,4,27,149,0
1991,Male,Other,70 and over,San Joaquin County,1,0,0,0,0,1,8,0
1991,Male,White,Under 18,San Joaquin County,106,368,20,31,60,585,995,42
1991,Male,White,18 to 19,San Joaquin County,48,113,19,2,25,207,461,0
1991,Male,White,20 to 29,San Joaquin County,315,398,145,12,157,1027,3047,0
1991,Male,White,30 to 39,San Joaquin County,269,274,119,18,114,794,2276,0
1991,Male,White,40 to 69,San Joaquin County,107,103,70,21,54,355,1661,0
1991,Male,White,70 and over,San Joaquin County,2,1,0,1,0,4,81,0
1991,Female,Black,Under 18,San Joaquin County,9,36,2,1,5,53,135,3
1991,Female,Black,18 to 19,San Joaquin County,3,9,6,0,4,22,31,0
1991,Female,Black,20 to 29,San Joaquin County,30,78,48,0,10,166,334,0
1991,Female,Black,30 to 39,San Joaquin County,22,56,32,0,13,123,255,0
1991,Female,Black,40 to 69,San Joaquin County,7,11,6,0,5,29,84,0
1991,Female,Black,70 and over,San Joaquin County,0,0,0,0,0,0,3,0
1991,Female,Hispanic,Under 18,San Joaquin County,8,65,2,0,16,91,266,22
1991,Female,Hispanic,18 to 19,San Joaquin County,1,6,5,0,2,14,69,0
1991,Female,Hispanic,20 to 29,San Joaquin County,22,45,47,0,19,133,412,0
1991,Female,Hispanic,30 to 39,San Joaquin County,16,25,32,1,10,84,274,0
1991,Female,Hispanic,40 to 69,San Joaquin County,1,9,15,0,5,30,120,0
1991,Female,Hispanic,70 and over,San Joaquin County,0,0,0,0,0,0,1,0
1991,Female,Other,Under 18,San Joaquin County,2,21,0,0,1,24,65,0
1991,Female,Other,18 to 19,San Joaquin County,0,3,1,0,0,4,26,0
1991,Female,Other,20 to 29,San Joaquin County,2,7,5,0,1,15,49,0
1991,Female,Other,30 to 39,San Joaquin County,2,5,4,0,2,13,43,0
1991,Female,Other,40 to 69,San Joaquin County,0,0,2,0,0,2,37,0
1991,Female,Other,70 and over,San Joaquin County,0,0,0,0,0,0,2,0
1991,Female,White,Under 18,San Joaquin County,10,44,5,1,11,71,301,39
1991,Female,White,18 to 19,San Joaquin County,5,21,5,0,1,32,123,0
1991,Female,White,20 to 29,San Joaquin County,52,82,69,0,30,233,826,0
1991,Female,White,30 to 39,San Joaquin County,41,92,78,1,39,251,727,0
1991,Female,White,40 to 69,San Joaquin County,8,25,22,0,8,63,321,0
1991,Female,White,70 and over,San Joaquin County,0,0,0,0,0,0,7,0
1991,Male,Black,Under 18,San Luis Obispo County,3,4,0,0,1,8,26,3
1991,Male,Black,18 to 19,San Luis Obispo County,4,6,1,0,0,11,27,0
1991,Male,Black,20 to 29,San Luis Obispo County,23,23,3,2,3,54,126,0
1991,Male,Black,30 to 39,San Luis Obispo County,16,5,4,2,2,29,63,0
1991,Male,Black,40 to 69,San Luis Obispo County,2,4,1,2,3,12,37,0
1991,Male,Hispanic,Under 18,San Luis Obispo County,12,35,1,1,6,55,137,19
1991,Male,Hispanic,18 to 19,San Luis Obispo County,28,33,7,1,5,74,189,0
1991,Male,Hispanic,20 to 29,San Luis Obispo County,83,83,33,6,41,246,1016,0
1991,Male,Hispanic,30 to 39,San Luis Obispo County,35,17,13,2,23,90,477,0
1991,Male,Hispanic,40 to 69,San Luis Obispo County,12,5,3,4,8,32,224,0
1991,Male,Hispanic,70 and over,San Luis Obispo County,0,0,0,0,0,0,3,0
1991,Male,Other,Under 18,San Luis Obispo County,2,5,0,0,0,7,16,0
1991,Male,Other,18 to 19,San Luis Obispo County,1,7,0,0,3,11,21,0
1991,Male,Other,20 to 29,San Luis Obispo County,5,6,1,1,4,17,106,0
1991,Male,Other,30 to 39,San Luis Obispo County,6,2,0,0,3,11,89,0
1991,Male,Other,40 to 69,San Luis Obispo County,0,0,0,0,1,1,75,0
1991,Male,White,Under 18,San Luis Obispo County,24,109,11,3,18,165,388,45
1991,Male,White,18 to 19,San Luis Obispo County,21,69,14,0,14,118,542,0
1991,Male,White,20 to 29,San Luis Obispo County,116,158,67,9,104,454,2426,0
1991,Male,White,30 to 39,San Luis Obispo County,126,91,41,15,56,329,1512,0
1991,Male,White,40 to 69,San Luis Obispo County,51,49,15,10,46,171,964,0
1991,Male,White,70 and over,San Luis Obispo County,3,0,0,0,1,4,44,0
1991,Female,Black,Under 18,San Luis Obispo County,0,1,0,0,0,1,9,2
1991,Female,Black,18 to 19,San Luis Obispo County,0,2,0,0,0,2,3,0
1991,Female,Black,20 to 29,San Luis Obispo County,1,4,0,0,2,7,25,0
1991,Female,Black,30 to 39,San Luis Obispo County,1,1,0,0,0,2,6,0
1991,Female,Black,40 to 69,San Luis Obispo County,0,3,0,0,0,3,2,0
1991,Female,Hispanic,Under 18,San Luis Obispo County,2,8,0,0,0,10,37,16
1991,Female,Hispanic,18 to 19,San Luis Obispo County,0,4,0,0,0,4,22,0
1991,Female,Hispanic,20 to 29,San Luis Obispo County,2,10,2,0,1,15,84,0
1991,Female,Hispanic,30 to 39,San Luis Obispo County,1,5,0,0,2,8,47,0
1991,Female,Hispanic,40 to 69,San Luis Obispo County,0,3,2,0,0,5,20,0
1991,Female,Hispanic,70 and over,San Luis Obispo County,0,0,0,0,0,0,1,0
1991,Female,Other,Under 18,San Luis Obispo County,0,0,0,0,0,0,1,0
1991,Female,Other,18 to 19,San Luis Obispo County,0,0,1,0,0,1,5,0
1991,Female,Other,20 to 29,San Luis Obispo County,3,0,0,0,0,3,29,0
1991,Female,Other,30 to 39,San Luis Obispo County,1,0,0,0,0,1,24,0
1991,Female,Other,40 to 69,San Luis Obispo County,0,0,0,0,0,0,36,0
1991,Female,Other,70 and over,San Luis Obispo County,0,0,0,0,0,0,3,0
1991,Female,White,Under 18,San Luis Obispo County,3,16,5,0,2,26,115,71
1991,Female,White,18 to 19,San Luis Obispo County,2,8,7,0,2,19,116,0
1991,Female,White,20 to 29,San Luis Obispo County,11,32,22,1,17,83,488,0
1991,Female,White,30 to 39,San Luis Obispo County,15,28,18,0,17,78,367,0
1991,Female,White,40 to 69,San Luis Obispo County,6,14,5,0,2,27,214,0
1991,Female,White,70 and over,San Luis Obispo County,0,0,0,0,0,0,4,0
1991,Male,Black,Under 18,San Mateo County,72,145,31,11,30,289,329,29
1991,Male,Black,18 to 19,San Mateo County,37,50,36,0,19,142,115,0
1991,Male,Black,20 to 29,San Mateo County,135,155,177,4,49,520,548,0
1991,Male,Black,30 to 39,San Mateo County,85,141,147,3,25,401,495,0
1991,Male,Black,40 to 69,San Mateo County,37,80,42,2,12,173,268,0
1991,Male,Black,70 and over,San Mateo County,3,0,0,0,0,3,2,0
1991,Male,Hispanic,Under 18,San Mateo County,78,227,25,9,79,418,555,39
1991,Male,Hispanic,18 to 19,San Mateo County,43,103,37,5,16,204,395,0
1991,Male,Hispanic,20 to 29,San Mateo County,159,219,209,8,56,651,2195,0
1991,Male,Hispanic,30 to 39,San Mateo County,120,55,58,6,28,267,1017,0
1991,Male,Hispanic,40 to 69,San Mateo County,34,18,24,5,8,89,388,0
1991,Male,Hispanic,70 and over,San Mateo County,0,0,1,0,0,1,5,0
1991,Male,Other,Under 18,San Mateo County,42,196,6,2,42,288,326,26
1991,Male,Other,18 to 19,San Mateo County,20,47,1,0,10,78,124,0
1991,Male,Other,20 to 29,San Mateo County,64,68,23,1,18,174,545,0
1991,Male,Other,30 to 39,San Mateo County,38,31,11,2,7,89,330,0
1991,Male,Other,40 to 69,San Mateo County,17,4,5,3,4,33,224,0
1991,Male,Other,70 and over,San Mateo County,0,1,0,0,0,1,6,0
1991,Male,White,Under 18,San Mateo County,45,242,14,5,51,357,723,105
1991,Male,White,18 to 19,San Mateo County,21,78,21,3,15,138,388,0
1991,Male,White,20 to 29,San Mateo County,152,219,126,6,74,577,2297,0
1991,Male,White,30 to 39,San Mateo County,121,155,106,7,52,441,1800,0
1991,Male,White,40 to 69,San Mateo County,68,73,40,10,31,222,1354,0
1991,Male,White,70 and over,San Mateo County,2,0,0,0,2,4,48,0
1991,Female,Black,Under 18,San Mateo County,15,30,5,0,7,57,198,24
1991,Female,Black,18 to 19,San Mateo County,3,21,4,0,1,29,53,0
1991,Female,Black,20 to 29,San Mateo County,18,89,43,0,9,159,228,0
1991,Female,Black,30 to 39,San Mateo County,19,69,48,0,14,150,204,0
1991,Female,Black,40 to 69,San Mateo County,2,19,8,0,1,30,44,0
1991,Female,Black,70 and over,San Mateo County,0,0,0,0,1,1,1,0
1991,Female,Hispanic,Under 18,San Mateo County,9,41,1,1,1,53,165,40
1991,Female,Hispanic,18 to 19,San Mateo County,2,10,2,0,3,17,49,0
1991,Female,Hispanic,20 to 29,San Mateo County,12,34,20,0,2,68,274,0
1991,Female,Hispanic,30 to 39,San Mateo County,14,19,9,0,5,47,165,0
1991,Female,Hispanic,40 to 69,San Mateo County,2,9,5,0,0,16,95,0
1991,Female,Hispanic,70 and over,San Mateo County,0,0,0,0,0,0,2,0
1991,Female,Other,Under 18,San Mateo County,0,41,1,0,5,47,161,30
1991,Female,Other,18 to 19,San Mateo County,0,9,1,0,0,10,23,0
1991,Female,Other,20 to 29,San Mateo County,4,23,6,0,4,37,106,0
1991,Female,Other,30 to 39,San Mateo County,1,16,5,0,1,23,99,0
1991,Female,Other,40 to 69,San Mateo County,2,10,1,0,0,13,67,0
1991,Female,Other,70 and over,San Mateo County,0,0,0,0,0,0,1,0
1991,Female,White,Under 18,San Mateo County,4,49,7,1,4,65,237,114
1991,Female,White,18 to 19,San Mateo County,0,13,5,0,3,21,74,0
1991,Female,White,20 to 29,San Mateo County,22,52,37,0,11,122,562,0
1991,Female,White,30 to 39,San Mateo County,25,57,49,1,5,137,463,0
1991,Female,White,40 to 69,San Mateo County,6,22,12,0,4,44,310,0
1991,Female,White,70 and over,San Mateo County,0,2,0,0,0,2,17,0
1991,Male,Black,Under 18,Santa Barbara County,18,45,4,2,5,74,95,13
1991,Male,Black,18 to 19,Santa Barbara County,9,20,4,0,6,39,54,0
1991,Male,Black,20 to 29,Santa Barbara County,40,46,40,3,26,155,293,0
1991,Male,Black,30 to 39,Santa Barbara County,45,24,38,1,28,136,263,0
1991,Male,Black,40 to 69,Santa Barbara County,21,8,26,1,8,64,210,0
1991,Male,Black,70 and over,Santa Barbara County,0,0,0,0,0,0,1,0
1991,Male,Hispanic,Under 18,Santa Barbara County,103,262,16,16,54,451,776,54
1991,Male,Hispanic,18 to 19,Santa Barbara County,63,92,33,6,41,235,754,0
1991,Male,Hispanic,20 to 29,Santa Barbara County,295,243,202,21,140,901,3652,0
1991,Male,Hispanic,30 to 39,Santa Barbara County,110,67,91,6,76,350,1553,0
1991,Male,Hispanic,40 to 69,Santa Barbara County,55,24,22,12,16,129,808,0
1991,Male,Hispanic,70 and over,Santa Barbara County,0,1,1,0,1,3,14,0
1991,Male,Other,Under 18,Santa Barbara County,3,29,0,0,1,33,65,4
1991,Male,Other,18 to 19,Santa Barbara County,3,6,1,0,2,12,125,0
1991,Male,Other,20 to 29,Santa Barbara County,7,12,2,0,5,26,460,0
1991,Male,Other,30 to 39,Santa Barbara County,10,8,5,0,1,24,311,0
1991,Male,Other,40 to 69,Santa Barbara County,7,1,1,0,0,9,236,0
1991,Male,Other,70 and over,Santa Barbara County,0,0,0,0,0,0,5,0
1991,Male,White,Under 18,Santa Barbara County,43,232,11,19,17,322,641,62
1991,Male,White,18 to 19,Santa Barbara County,22,79,20,7,18,146,1259,0
1991,Male,White,20 to 29,Santa Barbara County,144,245,118,14,91,612,3959,0
1991,Male,White,30 to 39,Santa Barbara County,117,126,102,6,79,430,2740,0
1991,Male,White,40 to 69,Santa Barbara County,63,66,33,7,38,207,1964,0
1991,Male,White,70 and over,Santa Barbara County,3,0,0,1,2,6,84,0
1991,Female,Black,Under 18,Santa Barbara County,2,7,0,0,1,10,16,3
1991,Female,Black,18 to 19,Santa Barbara County,2,1,1,0,0,4,6,0
1991,Female,Black,20 to 29,Santa Barbara County,8,23,7,0,2,40,69,0
1991,Female,Black,30 to 39,Santa Barbara County,6,8,10,0,1,25,39,0
1991,Female,Black,40 to 69,Santa Barbara County,0,5,3,1,1,10,55,0
1991,Female,Hispanic,Under 18,Santa Barbara County,9,55,4,0,1,69,226,17
1991,Female,Hispanic,18 to 19,Santa Barbara County,5,14,4,0,4,27,57,0
1991,Female,Hispanic,20 to 29,Santa Barbara County,14,55,24,0,20,113,280,0
1991,Female,Hispanic,30 to 39,Santa Barbara County,12,26,13,0,5,56,188,0
1991,Female,Hispanic,40 to 69,Santa Barbara County,2,5,5,0,2,14,96,0
1991,Female,Hispanic,70 and over,Santa Barbara County,0,1,0,0,0,1,2,0
1991,Female,Other,Under 18,Santa Barbara County,2,4,0,0,0,6,26,4
1991,Female,Other,18 to 19,Santa Barbara County,0,1,1,0,0,2,22,0
1991,Female,Other,20 to 29,Santa Barbara County,1,5,1,0,0,7,66,0
1991,Female,Other,30 to 39,Santa Barbara County,3,2,0,0,0,5,30,0
1991,Female,Other,40 to 69,Santa Barbara County,1,0,0,0,0,1,36,0
1991,Female,Other,70 and over,Santa Barbara County,0,0,0,0,0,0,1,0
1991,Female,White,Under 18,Santa Barbara County,5,41,0,0,2,48,221,36
1991,Female,White,18 to 19,Santa Barbara County,4,20,5,0,2,31,301,0
1991,Female,White,20 to 29,Santa Barbara County,25,70,48,0,19,162,900,0
1991,Female,White,30 to 39,Santa Barbara County,22,28,19,0,8,77,477,0
1991,Female,White,40 to 69,Santa Barbara County,7,25,11,0,2,45,355,0
1991,Female,White,70 and over,Santa Barbara County,0,1,0,0,2,3,18,0
1991,Male,Black,Under 18,Santa Clara County,95,185,9,9,42,340,596,7
1991,Male,Black,18 to 19,Santa Clara County,81,80,80,5,27,273,452,0
1991,Male,Black,20 to 29,Santa Clara County,326,285,252,18,104,985,2039,0
1991,Male,Black,30 to 39,Santa Clara County,212,238,218,15,94,777,1731,0
1991,Male,Black,40 to 69,Santa Clara County,75,112,104,6,32,329,878,0
1991,Male,Black,70 and over,Santa Clara County,0,0,0,0,0,0,11,0
1991,Male,Hispanic,Under 18,Santa Clara County,293,787,19,26,262,1387,2338,47
1991,Male,Hispanic,18 to 19,Santa Clara County,188,300,219,10,93,810,1780,0
1991,Male,Hispanic,20 to 29,Santa Clara County,881,876,1156,52,507,3472,10474,0
1991,Male,Hispanic,30 to 39,Santa Clara County,466,318,448,50,271,1553,5433,0
1991,Male,Hispanic,40 to 69,Santa Clara County,214,154,144,25,118,655,2771,0
1991,Male,Hispanic,70 and over,Santa Clara County,1,1,1,1,1,5,44,0
1991,Male,Other,Under 18,Santa Clara County,74,277,2,0,61,414,655,6
1991,Male,Other,18 to 19,Santa Clara County,38,135,17,2,27,219,319,0
1991,Male,Other,20 to 29,Santa Clara County,146,222,71,7,62,508,1327,0
1991,Male,Other,30 to 39,Santa Clara County,128,80,32,8,51,299,958,0
1991,Male,Other,40 to 69,Santa Clara County,64,24,11,4,18,121,523,0
1991,Male,Other,70 and over,Santa Clara County,0,0,0,0,1,1,9,0
1991,Male,White,Under 18,Santa Clara County,123,622,38,19,154,956,1966,57
1991,Male,White,18 to 19,Santa Clara County,78,248,90,9,56,481,1391,0
1991,Male,White,20 to 29,Santa Clara County,541,655,579,46,377,2198,8253,0
1991,Male,White,30 to 39,Santa Clara County,483,379,482,49,277,1670,5781,0
1991,Male,White,40 to 69,Santa Clara County,234,247,165,59,150,855,3958,0
1991,Male,White,70 and over,Santa Clara County,6,0,0,1,0,7,92,0
1991,Female,Black,Under 18,Santa Clara County,10,48,4,1,9,72,266,10
1991,Female,Black,18 to 19,Santa Clara County,8,20,14,0,5,47,74,0
1991,Female,Black,20 to 29,Santa Clara County,33,157,66,0,25,281,550,0
1991,Female,Black,30 to 39,Santa Clara County,33,141,71,0,29,274,380,0
1991,Female,Black,40 to 69,Santa Clara County,9,31,20,0,7,67,148,0
1991,Female,Hispanic,Under 18,Santa Clara County,34,142,8,1,21,206,719,24
1991,Female,Hispanic,18 to 19,Santa Clara County,18,31,22,0,5,76,258,0
1991,Female,Hispanic,20 to 29,Santa Clara County,97,232,164,1,46,540,1412,0
1991,Female,Hispanic,30 to 39,Santa Clara County,75,119,94,0,44,332,888,0
1991,Female,Hispanic,40 to 69,Santa Clara County,15,31,19,0,10,75,375,0
1991,Female,Hispanic,70 and over,Santa Clara County,0,0,0,0,0,0,2,0
1991,Female,Other,Under 18,Santa Clara County,2,38,0,0,7,47,195,4
1991,Female,Other,18 to 19,Santa Clara County,2,4,1,0,2,9,79,0
1991,Female,Other,20 to 29,Santa Clara County,15,46,9,1,3,74,277,0
1991,Female,Other,30 to 39,Santa Clara County,24,54,7,0,5,90,216,0
1991,Female,Other,40 to 69,Santa Clara County,7,18,4,0,3,32,157,0
1991,Female,Other,70 and over,Santa Clara County,0,1,0,0,0,1,5,0
1991,Female,White,Under 18,Santa Clara County,25,139,11,3,17,195,825,54
1991,Female,White,18 to 19,Santa Clara County,17,54,21,0,11,103,325,0
1991,Female,White,20 to 29,Santa Clara County,88,227,181,1,70,567,1708,0
